username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nickdonnelly;2012-11-21 00:06;0;0;"@sarahcuda Excellent reason to bootstrap";;@sarahcuda;;"271026845984636928";https://twitter.com/nickdonnelly/status/271026845984636928
GabLugero1213;2012-11-21 00:06;0;0;"@nickytrotts BOOTSTRAP BILL YOU ARE A LIAR AND WILL SPEND AN ETERNITY ON THIS SHIP! (Pirates 2) in layman's terms.... YOU LIE";;@nickytrotts;;"271026808823095296";https://twitter.com/GabLugero1213/status/271026808823095296
riccardoforina;2012-11-21 00:03;0;0;"django-admin-bootstrapped v.0.1.1 released. Bootstrap upgrade to v2.2.1, bugfixes, tabular inlines, etc #django #bootstrap";;;#django #bootstrap;"271026106369462273";https://twitter.com/riccardoforina/status/271026106369462273
mnowluck;2012-11-20 23:57;0;0;"working on #Twitter #Bootstrap to customize the logo, need a big logo instead of the default?. Any suggestion ? nav.brand alters all";;;#Twitter #Bootstrap;"271024483148632065";https://twitter.com/mnowluck/status/271024483148632065
inspirit;2012-11-20 23:55;0;0;"@valyard right. i just used bootstrap css/js + jquery thats it";;@valyard;;"271024065857351680";https://twitter.com/inspirit/status/271024065857351680
pypi;2012-11-20 23:54;0;2;"django-admin-bootstrapped 0.1.1: A Bootstrap theme for Django Admin http:// bit.ly/1087Qrg";;;;"271023769961775105";https://twitter.com/pypi/status/271023769961775105
ipeirotis;2012-11-20 23:50;3;5;"Wonderful article by @jbreinlinger on how to bootstrap 2-sided markets (with examples): http:// pandodaily.com/2012/11/20/liq uidity-hacking-how-to-build-a-two-sided-marketplace/ …";;@jbreinlinger;;"271022817829588992";https://twitter.com/ipeirotis/status/271022817829588992
t3extensions;2012-11-20 23:39;0;0;"A new extension has been released: adx_twitter_ bootstrap";;;;"271020082203877376";https://twitter.com/t3extensions/status/271020082203877376
quintenvangeest;2012-11-20 23:25;1;0;"Can't wait to get started with Twitter Bootstrap . Looks awesome & extremely flexible. http:// bit.ly/qShPMr It's time for some new projects.";;;;"271016560720748544";https://twitter.com/quintenvangeest/status/271016560720748544
jonas_malm;2012-11-20 23:22;0;0;"Twitter. Bootstrap .MVC4; the template nuget package for http:// ASP.Net MVC4 projects http:// zite.to/Q5IB6l via @zite";;@zite;;"271015736212877312";https://twitter.com/jonas_malm/status/271015736212877312
davidblurton;2012-11-20 23:04;0;0;"@mt_inside bootstrap = had more important things to do than dick about with the website. And it's made by twitter - so what did you expect?";;@mt_inside;;"271011277567045632";https://twitter.com/davidblurton/status/271011277567045632
mt_inside;2012-11-20 23:02;0;0;"@davidblurton Ooh that looks nice. Except their website is bootstrap so I assume it's vapourware. Didn't use, uh, nomad then? ;)";;@davidblurton;;"271010609154367488";https://twitter.com/mt_inside/status/271010609154367488
rsschouwenaar;2012-11-20 23:01;1;0;"Easel: A WYSIWYG Bootstrap Page Builder | Design Shack http:// bit.ly/Qrd3cm RT please!";;;;"271010377620393984";https://twitter.com/rsschouwenaar/status/271010377620393984
AWSOMEDEVSIGNER;2012-11-20 22:58;0;0;"^5 "The Paper - Bootstrap WordPress Theme" - http:// gkl.st/Pd1fZ via @gklst";;@gklst;;"271009674529210368";https://twitter.com/AWSOMEDEVSIGNER/status/271009674529210368
jazzs3quence;2012-11-20 22:54;0;1;"@LisaSabinWilson @vegasgeek Alfred is the bomb. I have an ext. to create a _s and Twitter Bootstrap -based WP theme w/it http://www. jazzsequence.com/2012/10/04/use -alfred-to-set-up-a-wordpress-theme-based-on-_s-and-twitter-bootstrap/ …";;@LisaSabinWilson @vegasgeek;;"271008605745074176";https://twitter.com/jazzs3quence/status/271008605745074176
bvdputte;2012-11-20 22:46;0;0;"Easel. Nice idea. built on bootstrap : https://www. easel.io /";;;;"271006631691685888";https://twitter.com/bvdputte/status/271006631691685888
nirak;2012-11-20 22:39;0;0;"Trying to decide if bootstrap is useful for the kinds of sites I build. Fine line between helpful and overkill.";;;;"271004920877035520";https://twitter.com/nirak/status/271004920877035520
bsimser;2012-11-20 22:38;0;0;"Just finished ripping out manual bootstrap and replacing it with Bootstrap .mvc4. Brilliant and easy! http:// bit.ly/Tey601";;;;"271004576247857152";https://twitter.com/bsimser/status/271004576247857152
egandalf;2012-11-20 22:37;0;0;"@theonlylawislov RWD is a methodology, largely CMS-independent. I'm using responsive bootstrap now. Happy to discuss. @dsbarka @billcava";;@theonlylawislov @dsbarka @billcava;;"271004300161990657";https://twitter.com/egandalf/status/271004300161990657
erikpmp;2012-11-20 22:30;0;0;". @joris_dewit Thanks for Timepicker for Bootstrap . Any way to format hours to just one digit (ex: 7 instead of 07)? http:// jdewit.github.com/bootstrap-time picker/ …";;@joris_dewit;;"271002696222384129";https://twitter.com/erikpmp/status/271002696222384129
RubyGemsAlt;2012-11-20 22:27;0;0;"bard-rake 0.6.2 http:// j.mp/XyknGe #Rake tasks for all bard projects. * #Bootstrap projects * Database backup";;;#Rake #Bootstrap;"271001835257618432";https://twitter.com/RubyGemsAlt/status/271001835257618432
BootstrapHero;2012-11-20 22:24;1;0;"RT @smartt : I need a freelancer to convert PSDs into clean, quality, HTML5 templates using Bootstrap w/Django. Ping me. Include references";;@smartt;;"271001174537277440";https://twitter.com/BootstrapHero/status/271001174537277440
ChiefChippy;2012-11-20 22:17;0;0;"@Publik Draft House enjoying the " bootstrap " and a "morning in the borough"- starting a progressive dinner w/MKW http:// 4sq.com/Udyc8Z";;@Publik;;"270999408663986178";https://twitter.com/ChiefChippy/status/270999408663986178
SoReferMe;2012-11-20 22:15;0;1;"Big decision - do we #bootstrap it or seek #seedfunding to get our #startup live???";;;#bootstrap #seedfunding #startup;"270998912154861569";https://twitter.com/SoReferMe/status/270998912154861569
NigelGreenway;2012-11-20 22:12;0;0;"@makeusabrew a great extension on twitter bootstrap . Thanks";;@makeusabrew;;"270998047817863168";https://twitter.com/NigelGreenway/status/270998047817863168
valyard;2012-11-20 22:11;0;0;"@inspirit This is not a github template, right? Custom made twitter bootstrap page? http:// inspirit.github.com/jsfeat/";;@inspirit;;"270997899314343936";https://twitter.com/valyard/status/270997899314343936username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
stephanefaucher;2013-01-10 00:58;0;0;"How to use Twitter Bootstrap to Create a Responsive Website Design http://www. onextrapixel.com/2012/11/12/how -to-use-twitter-bootstrap-to-create-a-responsive-website-design/ … via @onextrapixel";;@onextrapixel;;"289159337056800770";https://twitter.com/stephanefaucher/status/289159337056800770
FrederikLeksell;2013-01-10 00:50;0;0;"Working on a showcase web site, photoshop is my best friend ;-) Mobile First, responsive, bootstrap . Preview coming later…";;;;"289157157969096705";https://twitter.com/FrederikLeksell/status/289157157969096705
BMillipede;2013-01-10 00:47;0;0;"Theme Marketplace for Twitter Bootstrap https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"289156492920242176";https://twitter.com/BMillipede/status/289156492920242176
CoyleAndrew;2013-01-10 00:44;0;0;"Roots WordPress Theme | Rapidly create sites with HTML5 Boilerplate & Bootstrap from Twitter http://www. rootstheme.com / via @retlehs";;@retlehs;;"289155626783870976";https://twitter.com/CoyleAndrew/status/289155626783870976
LaunchHack;2013-01-10 00:41;0;0;"Hi @diygagu , Thanks for #follow , if #Startup #Bootstrap #Entrepreneurship means anything, #PreLaunch Signup @http:// launchhack.com";;@diygagu @http;#follow #Startup #Bootstrap #Entrepreneurship #PreLaunch;"289155086402326529";https://twitter.com/LaunchHack/status/289155086402326529
UINT_MAX;2013-01-10 00:35;0;0;"Also, has anyone received VC / Investor funding in the UK of < £10k? I have a few questions to ask as I don't know whether to bootstrap .";;;;"289153368230875137";https://twitter.com/UINT_MAX/status/289153368230875137
awhitty;2013-01-10 00:21;0;0;"I just logged back into Twitter after a two-year hiatus and briefly thought, "Even they use Bootstrap now?"";;;;"289149843702681600";https://twitter.com/awhitty/status/289149843702681600
pluralsight;2013-01-10 00:19;1;1;"Nice post by @sramana : Bootstrap First, Raise Money Later http:// ow.ly/gGl43";;@sramana;;"289149520430911489";https://twitter.com/pluralsight/status/289149520430911489
dot_i;2013-01-10 00:19;0;0;"Upgraded ARGUS TV's Web Access to bootstrap 2.2.2. Went quite smoothly and relatively painless. Issues with IE10 are also fixed now.";;;;"289149353988341761";https://twitter.com/dot_i/status/289149353988341761
jaredlander;2013-01-10 00:15;0;0;"@DataJunkie Similar, but it breaks the data into small datasets then performs a bootstrap on each of them, then averages the results.";;@DataJunkie;;"289148534882721792";https://twitter.com/jaredlander/status/289148534882721792
DataJunkie;2013-01-10 00:15;0;0;"@jaredlander bagging ;-) ( Bootstrap Aggregating)";;@jaredlander;;"289148299011837952";https://twitter.com/DataJunkie/status/289148299011837952
sbc111;2013-01-10 00:14;0;1;"1M/1M Philosophy: Bootstrap First, Raise Money Later #startup #vc http://www. sramanamitra.com/2013/01/09/1m1 m-philosophy-bootstrap-first-raise-money-later/ …";;;#startup #vc;"289148060632752128";https://twitter.com/sbc111/status/289148060632752128
hashwordpress;2013-01-10 00:14;0;0;"RT @salyris 8 Free #WordPress Bootstrap Themes and Frameworks - OSTraining http:// shar.es/44tGH via @sharethis";;@salyris @sharethis;#WordPress;"289148055628951553";https://twitter.com/hashwordpress/status/289148055628951553
jaredlander;2013-01-10 00:13;0;0;"@DataJunkie Doing bootstrap work lately too. Ever done a bag of little bootstraps. Coding it up now.";;@DataJunkie;;"289147822211727360";https://twitter.com/jaredlander/status/289147822211727360
sebd86;2013-01-10 00:06;0;0;"New Post: Bootstrap Topbar Dropdown Menu Viewport Fix - http:// bit.ly/XktExf #bootstrap";;;#bootstrap;"289146275599884290";https://twitter.com/sebd86/status/289146275599884290
waltercolindres;2013-01-10 00:02;0;0;"I love twitter bootstrap , I want to strip all the button gradients though. Too much noise.";;;;"289145204928286720";https://twitter.com/waltercolindres/status/289145204928286720
NicolasEhrhardt;2013-01-10 00:02;0;0;"8 Free WordPress Bootstrap Themes and Frameworks - OSTraining http:// bit.ly/Zs35Wt";;;;"289145193666576385";https://twitter.com/NicolasEhrhardt/status/289145193666576385
amiegrrl;2013-01-09 23:53;0;0;"Am I the only one that feels like Twitter Bootstrap is 'cheating' or am I just coding the hard way..?";;;;"289142873553772545";https://twitter.com/amiegrrl/status/289142873553772545
Amanda_cl;2013-01-09 23:44;0;0;"Bootstrap 's bootstraps. Bootstrap 's bootstraps. #sickday #foodpoisoning #potc";;;#sickday #foodpoisoning #potc;"289140692096274432";https://twitter.com/Amanda_cl/status/289140692096274432
Swerk_webdesign;2013-01-09 23:36;0;0;"@wrapbootstrap Hi guys, Our website is custom build on a bootstrap framework find it here http: http://www. swerk.nl .";;@wrapbootstrap;;"289138547024338944";https://twitter.com/Swerk_webdesign/status/289138547024338944
gusortega;2013-01-09 23:28;0;0;"¿Twitter Bootstrap o Foundation 3 (como Framework css)?";;;;"289136691057418240";https://twitter.com/gusortega/status/289136691057418240
raphael_diluzio;2013-01-09 23:27;0;0;"1M/1M Philosophy: Bootstrap First, Raise Money Later http:// ow.ly/2ub9RV";;;;"289136314228555776";https://twitter.com/raphael_diluzio/status/289136314228555776
antale;2013-01-09 23:26;0;0;"#StartUp Update: 1M/1M Philosophy: Bootstrap First, Raise Money Later http:// ow.ly/2ubajw";;;#StartUp;"289136145772732416";https://twitter.com/antale/status/289136145772732416
alexalexandalex;2013-01-09 23:19;2;2;"Just borrowed from @sfpubliclibrary every book I originally wanted to buy abt #startups on @Amazon #bootstrap #free pic.twitter.com/5iWtvofz";;@sfpubliclibrary @Amazon;#startups #bootstrap #free;"289134355878649856";https://twitter.com/alexalexandalex/status/289134355878649856
BlogSkulz;2013-01-09 23:15;0;0;"1M/1M Philosophy: Bootstrap First, Raise Money Later http:// bit.ly/ZsL3n7";;;;"289133206597406720";https://twitter.com/BlogSkulz/status/289133206597406720
DataJunkie;2013-01-09 23:12;0;0;"Always a fun day when I receive Amazon packages at work. Introduction to the Bootstrap by Efron/Tibs (friggin $100) and Programming Hive.";;;;"289132622393778176";https://twitter.com/DataJunkie/status/289132622393778176
pablolarah;2013-01-09 23:08;0;1;"Free Bootstrap Template With HTML & PSD: Bootstrapper http:// ow.ly/gGemV via @umutm";;@umutm;;"289131632852615169";https://twitter.com/pablolarah/status/289131632852615169
HowlingRain;2013-01-09 23:01;0;0;"[arby2 r1372] Minor userscript bootstrap update with more URL (in/ex)cludes.";;;;"289129912277823488";https://twitter.com/HowlingRain/status/289129912277823488
gotdibbs;2013-01-09 22:55;0;0;"Methinks twitter #bootstrap is a bit overzealous with its choices on padding and margins fairly frequently #____boot__strap_____";;;#bootstrap #____boot__strap_____;"289128203094724609";https://twitter.com/gotdibbs/status/289128203094724609
Joan_Artes;2013-01-09 22:53;0;0;"11 Reasons to Use Twitter Bootstrap http:// zite.to/UUO8gq";;;;"289127661719154688";https://twitter.com/Joan_Artes/status/289127661719154688username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zzolo;2013-02-20 00:52;0;1;"Dear sweet Bootstrap (design framework), please stop being so good so that your proliferation on the Internet will come to a halt. Thanks.";;;;"304015739537457152";https://twitter.com/zzolo/status/304015739537457152
suthecoder;2013-02-20 00:49;0;0;"Have fallen in love with Twitter Bootstrap . They know what a pull quote is.";;;;"304014800143409152";https://twitter.com/suthecoder/status/304014800143409152
sopphey;2013-02-20 00:41;0;0;"@GailKushner Probably some male reference to belts and men dominance... I see them a lot like " bootstrap budget" #WSChat";;@GailKushner;#WSChat;"304012856435802112";https://twitter.com/sopphey/status/304012856435802112
ndrewreid;2013-02-20 00:35;0;1;"@endtwist That is to say, using Bootstrap is perfectly fine. Not developing your own design to sit on top isn't.";;@endtwist;;"304011331760189441";https://twitter.com/ndrewreid/status/304011331760189441
charlesportwood;2013-02-20 00:24;0;0;"@charlesportwood I give up. Time to go home. How about "Spam" instead of "span". Too much Tw Bootstrap this week. x.x";;@charlesportwood;;"304008489632665600";https://twitter.com/charlesportwood/status/304008489632665600
bluerhodfa;2013-02-20 00:23;0;1;"Theme Marketplace for Twitter Bootstrap https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"304008419793334272";https://twitter.com/bluerhodfa/status/304008419793334272
tkeeney;2013-02-20 00:23;0;0;"Please stop using Twitter Bootstrap ◇ notes.unwieldy http:// bit.ly/Y40ODt << Yes! Please Stop!";;;;"304008238435799041";https://twitter.com/tkeeney/status/304008238435799041
jchiatt;2013-02-20 00:06;0;0;"Can't believe I waited so long to learn #Bootstrap ! This is going to make my work life so much more efficient and productive!";;;#Bootstrap;"304003964364550144";https://twitter.com/jchiatt/status/304003964364550144
nth_degree;2013-02-20 00:02;0;0;"Check out http:// Axutopia.com great collection of Axure widgets + free twitter bootstrap widgets #ux #mockups http:// axutopia.com/twitter-bootst rap/ …";;;#ux #mockups;"304002953486925824";https://twitter.com/nth_degree/status/304002953486925824
BootStrapILM;2013-02-20 00:00;0;0;"The founder of Bootstrap Austin is in town tomorrow ... Presents Thursday at UNCW, shoul be good stuff.";;;;"304002496681086976";https://twitter.com/BootStrapILM/status/304002496681086976
peterwallhead;2013-02-19 23:55;0;0;"@maxlynch This would be an example of bootstrap being implemented well, but I can still tell it's bootstrap / @endtwist";;@maxlynch @endtwist;;"304001261466955776";https://twitter.com/peterwallhead/status/304001261466955776
